Id,Data
3102,./382__M_Left_little_finger.BMP
3103,./382__M_Left_middle_finger.BMP
3104,./382__M_Left_ring_finger.BMP
3105,./382__M_Left_thumb_finger.BMP
3106,./382__M_Right_index_finger.BMP
3107,./382__M_Right_little_finger.BMP
3108,./382__M_Right_middle_finger.BMP
3109,./382__M_Right_ring_finger.BMP
3110,./382__M_Right_thumb_finger.BMP
3111,./383__M_Left_index_finger.BMP
3112,./383__M_Left_little_finger.BMP
3113,./383__M_Left_middle_finger.BMP
3114,./383__M_Left_ring_finger.BMP
3115,./383__M_Left_thumb_finger.BMP
3116,./383__M_Right_index_finger.BMP
3117,./383__M_Right_little_finger.BMP
3118,./383__M_Right_middle_finger.BMP
3119,./383__M_Right_ring_finger.BMP
3120,./383__M_Right_thumb_finger.BMP
3121,./384__F_Left_index_finger.BMP
3122,./384__F_Left_little_finger.BMP
3123,./384__F_Left_middle_finger.BMP
3124,./384__F_Left_ring_finger.BMP
3125,./384__F_Left_thumb_finger.BMP
3126,./384__F_Right_index_finger.BMP
3127,./384__F_Right_little_finger.BMP
3128,./384__F_Right_middle_finger.BMP
3129,./384__F_Right_ring_finger.BMP
3130,./384__F_Right_thumb_finger.BMP
3131,./385__M_Left_index_finger.BMP
3132,./385__M_Left_little_finger.BMP
3133,./385__M_Left_middle_finger.BMP
3134,./385__M_Left_ring_finger.BMP
3135,./385__M_Left_thumb_finger.BMP
3136,./385__M_Right_index_finger.BMP
3137,./385__M_Right_little_finger.BMP
3138,./385__M_Right_middle_finger.BMP
3139,./385__M_Right_ring_finger.BMP
3140,./385__M_Right_thumb_finger.BMP
3141,./386__M_Left_index_finger.BMP
3142,./386__M_Left_little_finger.BMP
3143,./386__M_Left_middle_finger.BMP
3144,./386__M_Left_ring_finger.BMP
3145,./386__M_Left_thumb_finger.BMP
3146,./386__M_Right_index_finger.BMP
3147,./386__M_Right_little_finger.BMP
3148,./386__M_Right_middle_finger.BMP
3149,./386__M_Right_ring_finger.BMP
3150,./386__M_Right_thumb_finger.BMP
3151,./387__F_Left_index_finger.BMP
3152,./387__F_Left_little_finger.BMP
3153,./387__F_Left_middle_finger.BMP
3154,./387__F_Left_ring_finger.BMP
3155,./387__F_Left_thumb_finger.BMP
3156,./387__F_Right_index_finger.BMP
3157,./387__F_Right_little_finger.BMP
3158,./387__F_Right_middle_finger.BMP
3159,./387__F_Right_ring_finger.BMP
3160,./387__F_Right_thumb_finger.BMP
3161,./388__F_Left_index_finger.BMP
3162,./388__F_Left_little_finger.BMP
3163,./388__F_Left_middle_finger.BMP
3164,./388__F_Left_ring_finger.BMP
3165,./388__F_Left_thumb_finger.BMP
3166,./388__F_Right_index_finger.BMP
3167,./388__F_Right_little_finger.BMP
3168,./388__F_Right_middle_finger.BMP
3169,./388__F_Right_ring_finger.BMP
3170,./388__F_Right_thumb_finger.BMP
3171,./389__F_Left_index_finger.BMP
3172,./389__F_Left_little_finger.BMP
3173,./389__F_Left_middle_finger.BMP
3174,./389__F_Left_ring_finger.BMP
3175,./389__F_Left_thumb_finger.BMP
3176,./389__F_Right_index_finger.BMP
3177,./389__F_Right_little_finger.BMP
3178,./389__F_Right_middle_finger.BMP
3179,./389__F_Right_ring_finger.BMP
3180,./389__F_Right_thumb_finger.BMP
3181,./38__M_Left_index_finger.BMP
3182,./38__M_Left_little_finger.BMP
3183,./38__M_Left_middle_finger.BMP
3184,./38__M_Left_ring_finger.BMP
3185,./38__M_Left_thumb_finger.BMP
3186,./38__M_Right_index_finger.BMP
3187,./38__M_Right_little_finger.BMP
3188,./38__M_Right_middle_finger.BMP
3189,./38__M_Right_ring_finger.BMP
3190,./38__M_Right_thumb_finger.BMP
3191,./390__F_Left_index_finger.BMP
3192,./390__F_Left_little_finger.BMP
3193,./390__F_Left_middle_finger.BMP
3194,./390__F_Left_ring_finger.BMP
3195,./390__F_Left_thumb_finger.BMP
3196,./390__F_Right_index_finger.BMP
3197,./390__F_Right_little_finger.BMP
3198,./390__F_Right_middle_finger.BMP
3199,./390__F_Right_ring_finger.BMP
3200,./390__F_Right_thumb_finger.BMP
3201,./391__M_Left_index_finger.BMP
3202,./391__M_Left_little_finger.BMP
3203,./391__M_Left_middle_finger.BMP
3204,./391__M_Left_ring_finger.BMP
3205,./391__M_Left_thumb_finger.BMP
3206,./391__M_Right_index_finger.BMP
3207,./391__M_Right_little_finger.BMP
3208,./391__M_Right_middle_finger.BMP
3209,./391__M_Right_ring_finger.BMP
3210,./391__M_Right_thumb_finger.BMP
3211,./392__M_Left_index_finger.BMP
3212,./392__M_Left_little_finger.BMP
3213,./392__M_Left_middle_finger.BMP
3214,./392__M_Left_ring_finger.BMP
3215,./392__M_Left_thumb_finger.BMP
3216,./392__M_Right_index_finger.BMP
3217,./392__M_Right_little_finger.BMP
3218,./392__M_Right_middle_finger.BMP
3219,./392__M_Right_ring_finger.BMP
3220,./392__M_Right_thumb_finger.BMP
3221,./393__M_Left_index_finger.BMP
3222,./393__M_Left_little_finger.BMP
3223,./393__M_Left_middle_finger.BMP
3224,./393__M_Left_ring_finger.BMP
3225,./393__M_Left_thumb_finger.BMP
3226,./393__M_Right_index_finger.BMP
3227,./393__M_Right_little_finger.BMP
3228,./393__M_Right_middle_finger.BMP
3229,./393__M_Right_ring_finger.BMP
3230,./393__M_Right_thumb_finger.BMP
3231,./394__M_Left_index_finger.BMP
3232,./394__M_Left_little_finger.BMP
3233,./394__M_Left_middle_finger.BMP
3234,./394__M_Left_ring_finger.BMP
3235,./394__M_Left_thumb_finger.BMP
3236,./394__M_Right_index_finger.BMP
3237,./394__M_Right_little_finger.BMP
3238,./394__M_Right_middle_finger.BMP
3239,./394__M_Right_ring_finger.BMP
3240,./394__M_Right_thumb_finger.BMP
3241,./395__M_Left_index_finger.BMP
3242,./395__M_Left_little_finger.BMP
3243,./395__M_Left_middle_finger.BMP
3244,./395__M_Left_ring_finger.BMP
3245,./395__M_Left_thumb_finger.BMP
3246,./395__M_Right_index_finger.BMP
3247,./395__M_Right_little_finger.BMP
3248,./395__M_Right_middle_finger.BMP
3249,./395__M_Right_ring_finger.BMP
3250,./395__M_Right_thumb_finger.BMP
3251,./396__M_Left_index_finger.BMP
3252,./396__M_Left_little_finger.BMP
3253,./396__M_Left_middle_finger.BMP
3254,./396__M_Left_ring_finger.BMP
3255,./396__M_Left_thumb_finger.BMP
3256,./396__M_Right_index_finger.BMP
3257,./396__M_Right_little_finger.BMP
3258,./396__M_Right_middle_finger.BMP
3259,./396__M_Right_ring_finger.BMP
3260,./396__M_Right_thumb_finger.BMP
3261,./397__M_Left_index_finger.BMP
3262,./397__M_Left_little_finger.BMP
3263,./397__M_Left_middle_finger.BMP
3264,./397__M_Left_ring_finger.BMP
3265,./397__M_Left_thumb_finger.BMP
3266,./397__M_Right_index_finger.BMP
3267,./397__M_Right_little_finger.BMP
3268,./397__M_Right_middle_finger.BMP
3269,./397__M_Right_ring_finger.BMP
3270,./397__M_Right_thumb_finger.BMP
3271,./398__M_Left_index_finger.BMP
3272,./398__M_Left_little_finger.BMP
3273,./398__M_Left_middle_finger.BMP
3274,./398__M_Left_ring_finger.BMP
3275,./398__M_Left_thumb_finger.BMP
3276,./398__M_Right_index_finger.BMP
3277,./398__M_Right_little_finger.BMP
3278,./398__M_Right_middle_finger.BMP
3279,./398__M_Right_ring_finger.BMP
3280,./398__M_Right_thumb_finger.BMP
3281,./399__M_Left_index_finger.BMP
3282,./399__M_Left_little_finger.BMP
3283,./399__M_Left_middle_finger.BMP
3284,./399__M_Left_ring_finger.BMP
3285,./399__M_Left_thumb_finger.BMP
3286,./399__M_Right_index_finger.BMP
3287,./399__M_Right_little_finger.BMP
3288,./399__M_Right_middle_finger.BMP
3289,./399__M_Right_ring_finger.BMP
3290,./399__M_Right_thumb_finger.BMP
3291,./39__M_Left_index_finger.BMP
3292,./39__M_Left_little_finger.BMP
3293,./39__M_Left_middle_finger.BMP
3294,./39__M_Left_ring_finger.BMP
3295,./39__M_Left_thumb_finger.BMP
3296,./39__M_Right_index_finger.BMP
3297,./39__M_Right_little_finger.BMP
3298,./39__M_Right_middle_finger.BMP
3299,./39__M_Right_ring_finger.BMP
3300,./39__M_Right_thumb_finger.BMP
3301,./400__M_Left_index_finger.BMP
3302,./400__M_Left_little_finger.BMP
3303,./400__M_Left_middle_finger.BMP
3304,./400__M_Left_ring_finger.BMP
3305,./400__M_Left_thumb_finger.BMP
3306,./400__M_Right_index_finger.BMP
3307,./400__M_Right_little_finger.BMP
3308,./400__M_Right_middle_finger.BMP
3309,./400__M_Right_ring_finger.BMP
3310,./400__M_Right_thumb_finger.BMP
3311,./401__M_Left_index_finger.BMP
3312,./401__M_Left_little_finger.BMP
3313,./401__M_Left_middle_finger.BMP
3314,./401__M_Left_ring_finger.BMP
3315,./401__M_Left_thumb_finger.BMP
3316,./401__M_Right_index_finger.BMP
3317,./401__M_Right_little_finger.BMP
3318,./401__M_Right_middle_finger.BMP
3319,./401__M_Right_ring_finger.BMP
3320,./401__M_Right_thumb_finger.BMP
3321,./402__M_Left_index_finger.BMP
3322,./402__M_Left_little_finger.BMP
3323,./402__M_Left_middle_finger.BMP
3324,./402__M_Left_ring_finger.BMP
3325,./402__M_Left_thumb_finger.BMP
3326,./402__M_Right_index_finger.BMP
3327,./402__M_Right_little_finger.BMP
3328,./402__M_Right_middle_finger.BMP
3329,./402__M_Right_ring_finger.BMP
3330,./402__M_Right_thumb_finger.BMP
3331,./403__M_Left_index_finger.BMP
3332,./403__M_Left_little_finger.BMP
3333,./403__M_Left_middle_finger.BMP
3334,./403__M_Left_ring_finger.BMP
3335,./403__M_Left_thumb_finger.BMP
3336,./403__M_Right_index_finger.BMP
3337,./403__M_Right_little_finger.BMP
3338,./403__M_Right_middle_finger.BMP
3339,./403__M_Right_ring_finger.BMP
3340,./403__M_Right_thumb_finger.BMP
3341,./404__M_Left_index_finger.BMP
3342,./404__M_Left_little_finger.BMP
3343,./404__M_Left_middle_finger.BMP
3344,./404__M_Left_ring_finger.BMP
3345,./404__M_Left_thumb_finger.BMP
3346,./404__M_Right_index_finger.BMP
3347,./404__M_Right_little_finger.BMP
3348,./404__M_Right_middle_finger.BMP
3349,./404__M_Right_ring_finger.BMP
3350,./404__M_Right_thumb_finger.BMP
3351,./405__M_Left_index_finger.BMP
3352,./405__M_Left_little_finger.BMP
3353,./405__M_Left_middle_finger.BMP
3354,./405__M_Left_ring_finger.BMP
3355,./405__M_Left_thumb_finger.BMP
3356,./405__M_Right_index_finger.BMP
3357,./405__M_Right_little_finger.BMP
3358,./405__M_Right_middle_finger.BMP
3359,./405__M_Right_ring_finger.BMP
3360,./405__M_Right_thumb_finger.BMP
3361,./406__M_Left_index_finger.BMP
3362,./406__M_Left_little_finger.BMP
3363,./406__M_Left_middle_finger.BMP
3364,./406__M_Left_ring_finger.BMP
3365,./406__M_Left_thumb_finger.BMP
3366,./406__M_Right_index_finger.BMP
3367,./406__M_Right_little_finger.BMP
3368,./406__M_Right_middle_finger.BMP
3369,./406__M_Right_ring_finger.BMP
3370,./406__M_Right_thumb_finger.BMP
3371,./407__M_Left_index_finger.BMP
3372,./407__M_Left_little_finger.BMP
3373,./407__M_Left_middle_finger.BMP
3374,./407__M_Left_ring_finger.BMP
3375,./407__M_Left_thumb_finger.BMP
3376,./407__M_Right_index_finger.BMP
3377,./407__M_Right_little_finger.BMP
3378,./407__M_Right_middle_finger.BMP
3379,./407__M_Right_ring_finger.BMP
3380,./407__M_Right_thumb_finger.BMP
3381,./408__M_Left_index_finger.BMP
3382,./408__M_Left_little_finger.BMP
3383,./408__M_Left_middle_finger.BMP
3384,./408__M_Left_ring_finger.BMP
3385,./408__M_Left_thumb_finger.BMP
3386,./408__M_Right_index_finger.BMP
3387,./408__M_Right_little_finger.BMP
3388,./408__M_Right_middle_finger.BMP
3389,./408__M_Right_ring_finger.BMP
3390,./408__M_Right_thumb_finger.BMP
3391,./409__M_Left_index_finger.BMP
3392,./409__M_Left_little_finger.BMP
3393,./409__M_Left_middle_finger.BMP
3394,./409__M_Left_ring_finger.BMP
3395,./409__M_Left_thumb_finger.BMP
3396,./409__M_Right_index_finger.BMP
3397,./409__M_Right_little_finger.BMP
3398,./409__M_Right_middle_finger.BMP
3399,./409__M_Right_ring_finger.BMP
3400,./409__M_Right_thumb_finger.BMP
3401,./40__F_Left_index_finger.BMP
3402,./40__F_Left_little_finger.BMP
3403,./40__F_Left_middle_finger.BMP
3404,./40__F_Left_ring_finger.BMP
3405,./40__F_Left_thumb_finger.BMP
3406,./40__F_Right_index_finger.BMP
3407,./40__F_Right_little_finger.BMP
3408,./40__F_Right_middle_finger.BMP
3409,./40__F_Right_ring_finger.BMP
3410,./40__F_Right_thumb_finger.BMP
3411,./410__M_Left_index_finger.BMP
3412,./410__M_Left_little_finger.BMP
3413,./410__M_Left_middle_finger.BMP
3414,./410__M_Left_ring_finger.BMP
3415,./410__M_Left_thumb_finger.BMP
3416,./410__M_Right_index_finger.BMP
3417,./410__M_Right_little_finger.BMP
3418,./410__M_Right_middle_finger.BMP
3419,./410__M_Right_ring_finger.BMP
3420,./410__M_Right_thumb_finger.BMP
3421,./411__M_Left_index_finger.BMP
3422,./411__M_Left_little_finger.BMP
3423,./411__M_Left_middle_finger.BMP
3424,./411__M_Left_ring_finger.BMP
3425,./411__M_Left_thumb_finger.BMP
3426,./411__M_Right_index_finger.BMP
3427,./411__M_Right_little_finger.BMP
3428,./411__M_Right_middle_finger.BMP
3429,./411__M_Right_ring_finger.BMP
3430,./411__M_Right_thumb_finger.BMP
3431,./412__M_Left_index_finger.BMP
3432,./412__M_Left_little_finger.BMP
3433,./412__M_Left_middle_finger.BMP
3434,./412__M_Left_ring_finger.BMP
3435,./412__M_Left_thumb_finger.BMP
3436,./412__M_Right_index_finger.BMP
3437,./412__M_Right_little_finger.BMP
3438,./412__M_Right_middle_finger.BMP
3439,./412__M_Right_ring_finger.BMP
3440,./412__M_Right_thumb_finger.BMP
3441,./413__M_Left_index_finger.BMP
3442,./413__M_Left_little_finger.BMP
3443,./413__M_Left_middle_finger.BMP
3444,./413__M_Left_ring_finger.BMP
3445,./413__M_Left_thumb_finger.BMP
3446,./413__M_Right_index_finger.BMP
3447,./413__M_Right_little_finger.BMP
3448,./413__M_Right_middle_finger.BMP
3449,./413__M_Right_ring_finger.BMP
3450,./413__M_Right_thumb_finger.BMP
3451,./414__M_Left_index_finger.BMP
3452,./414__M_Left_little_finger.BMP
3453,./414__M_Left_middle_finger.BMP
3454,./414__M_Left_ring_finger.BMP
3455,./414__M_Left_thumb_finger.BMP
3456,./414__M_Right_index_finger.BMP
3457,./414__M_Right_little_finger.BMP
3458,./414__M_Right_middle_finger.BMP
3459,./414__M_Right_ring_finger.BMP
3460,./414__M_Right_thumb_finger.BMP
3461,./415__M_Left_index_finger.BMP
3462,./415__M_Left_little_finger.BMP
3463,./415__M_Left_middle_finger.BMP
3464,./415__M_Left_ring_finger.BMP
3465,./415__M_Left_thumb_finger.BMP
3466,./415__M_Right_index_finger.BMP
3467,./415__M_Right_little_finger.BMP
3468,./415__M_Right_middle_finger.BMP
3469,./415__M_Right_ring_finger.BMP
3470,./415__M_Right_thumb_finger.BMP
3471,./416__M_Left_index_finger.BMP
3472,./416__M_Left_little_finger.BMP
3473,./416__M_Left_middle_finger.BMP
3474,./416__M_Left_ring_finger.BMP
3475,./416__M_Left_thumb_finger.BMP
3476,./416__M_Right_index_finger.BMP
3477,./416__M_Right_little_finger.BMP
3478,./416__M_Right_middle_finger.BMP
3479,./416__M_Right_ring_finger.BMP
3480,./416__M_Right_thumb_finger.BMP
3481,./417__M_Left_index_finger.BMP
3482,./417__M_Left_little_finger.BMP
3483,./417__M_Left_middle_finger.BMP
3484,./417__M_Left_ring_finger.BMP
3485,./417__M_Left_thumb_finger.BMP
3486,./417__M_Right_index_finger.BMP
3487,./417__M_Right_little_finger.BMP
3488,./417__M_Right_middle_finger.BMP
3489,./417__M_Right_ring_finger.BMP
3490,./417__M_Right_thumb_finger.BMP
3491,./418__F_Left_index_finger.BMP
3492,./418__F_Left_little_finger.BMP
3493,./418__F_Left_middle_finger.BMP
3494,./418__F_Left_ring_finger.BMP
3495,./418__F_Left_thumb_finger.BMP
3496,./418__F_Right_index_finger.BMP
3497,./418__F_Right_little_finger.BMP
3498,./418__F_Right_middle_finger.BMP
3499,./418__F_Right_ring_finger.BMP
3500,./418__F_Right_thumb_finger.BMP
3501,./419__F_Left_index_finger.BMP
3502,./419__F_Left_little_finger.BMP
3503,./419__F_Left_middle_finger.BMP
3504,./419__F_Left_ring_finger.BMP
3505,./419__F_Left_thumb_finger.BMP
3506,./419__F_Right_index_finger.BMP
3507,./419__F_Right_little_finger.BMP
3508,./419__F_Right_middle_finger.BMP
3509,./419__F_Right_ring_finger.BMP
3510,./419__F_Right_thumb_finger.BMP
3511,./41__M_Left_index_finger.BMP
3512,./41__M_Left_little_finger.BMP
3513,./41__M_Left_middle_finger.BMP
3514,./41__M_Left_ring_finger.BMP
3515,./41__M_Left_thumb_finger.BMP
3516,./41__M_Right_index_finger.BMP
3517,./41__M_Right_little_finger.BMP
3518,./41__M_Right_middle_finger.BMP
3519,./41__M_Right_ring_finger.BMP
3520,./41__M_Right_thumb_finger.BMP
3521,./420__M_Left_index_finger.BMP
3522,./420__M_Left_little_finger.BMP
3523,./420__M_Left_middle_finger.BMP
3524,./420__M_Left_ring_finger.BMP
3525,./420__M_Left_thumb_finger.BMP
3526,./420__M_Right_index_finger.BMP
3527,./420__M_Right_little_finger.BMP
3528,./420__M_Right_middle_finger.BMP
3529,./420__M_Right_ring_finger.BMP
3530,./420__M_Right_thumb_finger.BMP
3531,./421__F_Left_index_finger.BMP
3532,./421__F_Left_little_finger.BMP
3533,./421__F_Left_middle_finger.BMP
3534,./421__F_Left_ring_finger.BMP
3535,./421__F_Left_thumb_finger.BMP
3536,./421__F_Right_index_finger.BMP
3537,./421__F_Right_little_finger.BMP
3538,./421__F_Right_middle_finger.BMP
3539,./421__F_Right_ring_finger.BMP
3540,./421__F_Right_thumb_finger.BMP
3541,./422__M_Left_index_finger.BMP
3542,./422__M_Left_little_finger.BMP
3543,./422__M_Left_middle_finger.BMP
3544,./422__M_Left_ring_finger.BMP
3545,./422__M_Left_thumb_finger.BMP
3546,./422__M_Right_index_finger.BMP
3547,./422__M_Right_little_finger.BMP
3548,./422__M_Right_middle_finger.BMP
3549,./422__M_Right_ring_finger.BMP
3550,./422__M_Right_thumb_finger.BMP
3551,./423__M_Left_index_finger.BMP
3552,./423__M_Left_little_finger.BMP
3553,./423__M_Left_middle_finger.BMP
3554,./423__M_Left_ring_finger.BMP
3555,./423__M_Left_thumb_finger.BMP
3556,./423__M_Right_index_finger.BMP
3557,./423__M_Right_little_finger.BMP
3558,./423__M_Right_middle_finger.BMP
3559,./423__M_Right_ring_finger.BMP
3560,./423__M_Right_thumb_finger.BMP
3561,./424__M_Left_index_finger.BMP
3562,./424__M_Left_little_finger.BMP
3563,./424__M_Left_middle_finger.BMP
3564,./424__M_Left_ring_finger.BMP
3565,./424__M_Left_thumb_finger.BMP
3566,./424__M_Right_index_finger.BMP
3567,./424__M_Right_little_finger.BMP
3568,./424__M_Right_middle_finger.BMP
3569,./424__M_Right_ring_finger.BMP
3570,./424__M_Right_thumb_finger.BMP
3571,./425__M_Left_index_finger.BMP
3572,./425__M_Left_little_finger.BMP
3573,./425__M_Left_middle_finger.BMP
3574,./425__M_Left_ring_finger.BMP
3575,./425__M_Left_thumb_finger.BMP
3576,./425__M_Right_index_finger.BMP
3577,./425__M_Right_little_finger.BMP
3578,./425__M_Right_middle_finger.BMP
3579,./425__M_Right_ring_finger.BMP
3580,./425__M_Right_thumb_finger.BMP
3581,./426__M_Left_index_finger.BMP
3582,./426__M_Left_little_finger.BMP
3583,./426__M_Left_middle_finger.BMP
3584,./426__M_Left_ring_finger.BMP
3585,./426__M_Left_thumb_finger.BMP
3586,./426__M_Right_index_finger.BMP
3587,./426__M_Right_little_finger.BMP
3588,./426__M_Right_middle_finger.BMP
3589,./426__M_Right_ring_finger.BMP
3590,./426__M_Right_thumb_finger.BMP
3591,./427__M_Left_index_finger.BMP
3592,./427__M_Left_little_finger.BMP
3593,./427__M_Left_middle_finger.BMP
3594,./427__M_Left_ring_finger.BMP
3595,./427__M_Left_thumb_finger.BMP
3596,./427__M_Right_index_finger.BMP
3597,./427__M_Right_little_finger.BMP
3598,./427__M_Right_middle_finger.BMP
3599,./427__M_Right_ring_finger.BMP
3600,./427__M_Right_thumb_finger.BMP
3601,./428__M_Left_index_finger.BMP
3602,./428__M_Left_little_finger.BMP
3603,./428__M_Left_middle_finger.BMP
3604,./428__M_Left_ring_finger.BMP
3605,./428__M_Left_thumb_finger.BMP
3606,./428__M_Right_index_finger.BMP
3607,./428__M_Right_little_finger.BMP
3608,./428__M_Right_middle_finger.BMP
3609,./428__M_Right_ring_finger.BMP
3610,./428__M_Right_thumb_finger.BMP
3611,./429__M_Left_index_finger.BMP
3612,./429__M_Left_little_finger.BMP
3613,./429__M_Left_middle_finger.BMP
3614,./429__M_Left_ring_finger.BMP
3615,./429__M_Left_thumb_finger.BMP
3616,./429__M_Right_index_finger.BMP
3617,./429__M_Right_little_finger.BMP
3618,./429__M_Right_middle_finger.BMP
3619,./429__M_Right_ring_finger.BMP
3620,./429__M_Right_thumb_finger.BMP
3621,./42__F_Left_index_finger.BMP
3622,./42__F_Left_little_finger.BMP
3623,./42__F_Left_middle_finger.BMP
3624,./42__F_Left_ring_finger.BMP
3625,./42__F_Left_thumb_finger.BMP
3626,./42__F_Right_index_finger.BMP
3627,./42__F_Right_little_finger.BMP
3628,./42__F_Right_middle_finger.BMP
3629,./42__F_Right_ring_finger.BMP
3630,./42__F_Right_thumb_finger.BMP
3631,./430__F_Left_index_finger.BMP
3632,./430__F_Left_little_finger.BMP
3633,./430__F_Left_middle_finger.BMP
3634,./430__F_Left_ring_finger.BMP
3635,./430__F_Left_thumb_finger.BMP
3636,./430__F_Right_index_finger.BMP
3637,./430__F_Right_little_finger.BMP
3638,./430__F_Right_middle_finger.BMP
3639,./430__F_Right_ring_finger.BMP
3640,./430__F_Right_thumb_finger.BMP
3641,./431__M_Left_index_finger.BMP
3642,./431__M_Left_little_finger.BMP
3643,./431__M_Left_middle_finger.BMP
3644,./431__M_Left_ring_finger.BMP
3645,./431__M_Left_thumb_finger.BMP
3646,./431__M_Right_index_finger.BMP
3647,./431__M_Right_little_finger.BMP
3648,./431__M_Right_middle_finger.BMP
3649,./431__M_Right_ring_finger.BMP
3650,./431__M_Right_thumb_finger.BMP
3651,./432__M_Left_index_finger.BMP
3652,./432__M_Left_little_finger.BMP
3653,./432__M_Left_middle_finger.BMP
3654,./432__M_Left_ring_finger.BMP
3655,./432__M_Left_thumb_finger.BMP
3656,./432__M_Right_index_finger.BMP
3657,./432__M_Right_little_finger.BMP
3658,./432__M_Right_middle_finger.BMP
3659,./432__M_Right_ring_finger.BMP
3660,./432__M_Right_thumb_finger.BMP
3661,./433__M_Left_index_finger.BMP
3662,./433__M_Left_little_finger.BMP
3663,./433__M_Left_middle_finger.BMP
3664,./433__M_Left_ring_finger.BMP
3665,./433__M_Left_thumb_finger.BMP
3666,./433__M_Right_index_finger.BMP
3667,./433__M_Right_little_finger.BMP
3668,./433__M_Right_middle_finger.BMP
3669,./433__M_Right_ring_finger.BMP
3670,./433__M_Right_thumb_finger.BMP
3671,./434__M_Left_index_finger.BMP
3672,./434__M_Left_little_finger.BMP
3673,./434__M_Left_middle_finger.BMP
3674,./434__M_Left_ring_finger.BMP
3675,./434__M_Left_thumb_finger.BMP
3676,./434__M_Right_index_finger.BMP
3677,./434__M_Right_little_finger.BMP
3678,./434__M_Right_middle_finger.BMP
3679,./434__M_Right_ring_finger.BMP
3680,./434__M_Right_thumb_finger.BMP
3681,./435__F_Left_index_finger.BMP
3682,./435__F_Left_little_finger.BMP
3683,./435__F_Left_middle_finger.BMP
3684,./435__F_Left_ring_finger.BMP
3685,./435__F_Left_thumb_finger.BMP
3686,./435__F_Right_index_finger.BMP
3687,./435__F_Right_little_finger.BMP
3688,./435__F_Right_middle_finger.BMP
3689,./435__F_Right_ring_finger.BMP
3690,./435__F_Right_thumb_finger.BMP
3691,./436__M_Left_index_finger.BMP
3692,./436__M_Left_little_finger.BMP
3693,./436__M_Left_middle_finger.BMP
3694,./436__M_Left_ring_finger.BMP
3695,./436__M_Left_thumb_finger.BMP
3696,./436__M_Right_index_finger.BMP
3697,./436__M_Right_little_finger.BMP
3698,./436__M_Right_middle_finger.BMP
3699,./436__M_Right_ring_finger.BMP
3700,./436__M_Right_thumb_finger.BMP
3701,./437__M_Left_index_finger.BMP
3702,./437__M_Left_little_finger.BMP
3703,./437__M_Left_middle_finger.BMP
3704,./437__M_Left_ring_finger.BMP
3705,./437__M_Left_thumb_finger.BMP
3706,./437__M_Right_index_finger.BMP
3707,./437__M_Right_little_finger.BMP
3708,./437__M_Right_middle_finger.BMP
3709,./437__M_Right_ring_finger.BMP
3710,./437__M_Right_thumb_finger.BMP
3711,./438__M_Left_index_finger.BMP
3712,./438__M_Left_little_finger.BMP
3713,./438__M_Left_middle_finger.BMP
3714,./438__M_Left_ring_finger.BMP
3715,./438__M_Left_thumb_finger.BMP
3716,./438__M_Right_index_finger.BMP
3717,./438__M_Right_little_finger.BMP
3718,./438__M_Right_middle_finger.BMP
3719,./438__M_Right_ring_finger.BMP
3720,./438__M_Right_thumb_finger.BMP
3721,./439__M_Left_index_finger.BMP
3722,./439__M_Left_little_finger.BMP
3723,./439__M_Left_middle_finger.BMP
3724,./439__M_Left_ring_finger.BMP
3725,./439__M_Left_thumb_finger.BMP
3726,./439__M_Right_index_finger.BMP
3727,./439__M_Right_little_finger.BMP
3728,./439__M_Right_middle_finger.BMP
3729,./439__M_Right_ring_finger.BMP
3730,./439__M_Right_thumb_finger.BMP
3731,./43__F_Left_index_finger.BMP
3732,./43__F_Left_little_finger.BMP
3733,./43__F_Left_middle_finger.BMP
3734,./43__F_Left_ring_finger.BMP
3735,./43__F_Left_thumb_finger.BMP
3736,./43__F_Right_index_finger.BMP
3737,./43__F_Right_little_finger.BMP
3738,./43__F_Right_middle_finger.BMP
3739,./43__F_Right_ring_finger.BMP
3740,./43__F_Right_thumb_finger.BMP
3741,./440__M_Left_index_finger.BMP
3742,./440__M_Left_little_finger.BMP
3743,./440__M_Left_middle_finger.BMP
3744,./440__M_Left_ring_finger.BMP
3745,./440__M_Left_thumb_finger.BMP
3746,./440__M_Right_index_finger.BMP
3747,./440__M_Right_little_finger.BMP
3748,./440__M_Right_middle_finger.BMP
3749,./440__M_Right_ring_finger.BMP
3750,./440__M_Right_thumb_finger.BMP
3751,./441__M_Left_index_finger.BMP
3752,./441__M_Left_little_finger.BMP
3753,./441__M_Left_middle_finger.BMP
3754,./441__M_Left_ring_finger.BMP
3755,./441__M_Left_thumb_finger.BMP
3756,./441__M_Right_index_finger.BMP
3757,./441__M_Right_little_finger.BMP
3758,./441__M_Right_middle_finger.BMP
3759,./441__M_Right_ring_finger.BMP
3760,./441__M_Right_thumb_finger.BMP
3761,./442__F_Left_index_finger.BMP
3762,./442__F_Left_little_finger.BMP
3763,./442__F_Left_middle_finger.BMP
3764,./442__F_Left_ring_finger.BMP
3765,./442__F_Left_thumb_finger.BMP
3766,./442__F_Right_index_finger.BMP
3767,./442__F_Right_little_finger.BMP
3768,./442__F_Right_middle_finger.BMP
3769,./442__F_Right_ring_finger.BMP
3770,./442__F_Right_thumb_finger.BMP
3771,./443__M_Left_index_finger.BMP
3772,./443__M_Left_little_finger.BMP
3773,./443__M_Left_middle_finger.BMP
